香港,#genre#
玉树新闻频道,http://stream.ysbtv.net/1/sd/live.m3u8
海西州综合频道,http://stream.haixitv.cn/1/sd/live.m3u8
囊谦综合,http://pili-live-hls-qhnqapp2020.sobeylive.com/qhnqapp2020/qhnqtv01.m3u8
湟中综合,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
德令哈综合,http://livecdn.dmqhyadmin.com/hls/xjdelingha.m3u8
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
祁连综合,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
湟源综合,http://livecdn.dmqhyadmin.com/hls/xjhuangyuan.m3u8?zqinghd
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8?zqinghd
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd


宁夏,#genre#
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8
宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8?zningxd
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海经视,http://stream.qhbtv.com/qhsh/playlist.m3u8
青海都市,http://stream.qhbtv.com/qhds/playlist.m3u8
西宁综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁生活,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
湟中综合,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8?zqinghd
西宁生活,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
西宁综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8
宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8?zningxd
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8?zningxd
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8?$宁夏银川移动
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8?$宁夏银川移动
宁夏影视,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8?$宁夏银川移动
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8?$宁夏银川移动

吉林,#genre#

德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8?zjild
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8?zjild
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8?zjild
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild
长白新闻综合,http://player2.juyun.tv/tv/11347146.m3u8?zjild
长白朝语,http://player2.juyun.tv/tv/11344136.m3u8?zjild
白山公共,http://stream8.jlntv.cn/baishan2/playlist.m3u8
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8
东北戏曲频道,http://stream1.jlntv.cn/dbxq/playlist.m3u8?_upt=b234e6c41620650518
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8
江源综合频道,http://stream10.jlntv.cn/jiangyuantv/sd/live.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8
松原公共频道,http://stream8.jlntv.cn/sytv2/sd/live.m3u8
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8
延边-2,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8
延边朝鲜语综合,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
永吉综合频道,http://stream10.jlntv.cn/yongji/sd/live.m3u8
长白朝语,http://player2.juyun.tv/tv/11344136.m3u8
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8
长白新闻综合,http://player2.juyun.tv/tv/11347146.m3u8

辽宁,#genre#
辽宁|鞍山新闻综合,http://120.76.248.139/live/bfgd/4200000274.m3u8
辽宁|辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
辽宁|本溪新闻频道,http://120.76.248.139/live/bfgd/4200000312.m3u8
辽宁|朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
辽宁|辽宁导视,http://120.76.248.139/live/bfgd/4200000187.m3u8
辽宁|丹东新闻综合,http://120.76.248.139/live/bfgd/4200000276.m3u8
辽宁|大连新闻综合,http://120.76.248.139/live/bfgd/4200000273.m3u8
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000610.m3u8
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8
辽宁|抚顺新闻综合,http://120.76.248.139/live/bfgd/4200000275.m3u8
辽宁|阜新新闻综合,http://120.76.248.139/live/bfgd/4200000279.m3u8
辽宁|辽宁公共,http://120.76.248.139/live/bfgd/4200000481.m3u8
辽宁|辽宁公共,http://120.76.248.139/live/bfgd/4200000077.m3u8
辽宁|葫芦岛新闻综合,http://120.76.248.139/live/bfgd/4200000284.m3u8
辽宁|龙港综合,http://120.76.248.139/live/bfgd/4200000490.m3u8
辽宁|连山综合,http://120.76.248.139/live/bfgd/4200000491.m3u8
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000480.m3u8
辽宁|辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8
辽宁|锦州新闻综合,http://120.76.248.139/live/bfgd/4200000277.m3u8
辽宁|辽阳新闻综合,http://120.76.248.139/live/bfgd/4200000280.m3u8
辽宁|盘锦新闻综合,http://120.76.248.139/live/bfgd/4200000283.m3u8
辽宁|辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8
辽宁|沈阳新闻,http://120.76.248.139/live/bfgd/4200000059.m3u8
辽宁|铁岭综合频道,http://120.76.248.139/live/bfgd/4200000281.m3u8
辽宁|辽宁体育,http://120.76.248.139/live/bfgd/4200000611.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000141.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000185.m3u8
辽宁卫视HD,http://120.76.248.139/live/bfgd/4200000058.m3u8
辽宁|营口新闻频道,http://120.76.248.139/live/bfgd/4200000278.m3u8
辽宁|辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8
社区老年教育课堂,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=615
沈阳新闻综合高清,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=059
抚顺综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=275
鞍山新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=274
大连新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=273
丹东新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=276
锦州新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=277
阜新综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=279
辽阳新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=280
营口新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=278
盘锦新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=283
铁岭新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=281
朝阳新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=282
本溪综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=312
连山区综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=491
龙港区综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=490
葫芦岛新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=284
新疆,#genre#

新疆2,http://qingcheng.pro:7890/udp/238.125.3.175:5140?$新疆电信组播
新疆3,http://qingcheng.pro:7890/udp/238.125.3.176:5140?$新疆电信组播
新疆4,http://qingcheng.pro:7890/udp/238.125.3.177:5140?$新疆电信组播
新疆5,http://qingcheng.pro:7890/udp/238.125.3.178:5140?$新疆电信组播
新疆6,http://qingcheng.pro:7890/udp/238.125.3.179:5140?$新疆电信组播
新疆7,http://qingcheng.pro:7890/udp/238.125.3.180:5140?$新疆电信组播
新疆8,http://qingcheng.pro:7890/udp/238.125.3.181:5140?$新疆电信组播
新疆9,http://qingcheng.pro:7890/udp/238.125.3.182:5140?$新疆电信组播
新疆10,http://qingcheng.pro:7890/udp/238.125.3.183:5140?$新疆电信组播
新疆11,http://qingcheng.pro:7890/udp/238.125.3.184:5140?$新疆电信组播
新疆12少儿,http://qingcheng.pro:7890/udp/238.125.3.185:5140?$新疆电信组播
新疆教育,http://qingcheng.pro:7890/udp/238.125.2.131:5140?$新疆电信组播
党员教育,http://qingcheng.pro:7890/udp/238.125.4.144:5140?$新疆电信组播
乌鲁木齐都市,http://qingcheng.pro:7890/udp/238.125.2.241:5140?$新疆电信组播
乌鲁木齐综合,http://qingcheng.pro:7890/udp/238.125.2.244:5140?$新疆电信组播
乌鲁木齐妇女,http://qingcheng.pro:7890/udp/238.125.2.239:5140?$新疆电信组播
乌鲁木齐影视,http://qingcheng.pro:7890/udp/238.125.2.242:5140?$新疆电信组播
乌鲁木齐维吾尔,http://qingcheng.pro:7890/udp/238.125.2.241:5140?$新疆电信组播
伊犁哈萨克1,http://qingcheng.pro:7890/udp/238.125.4.147:5140?$新疆电信组播
伊犁哈萨克2,http://qingcheng.pro:7890/udp/238.125.4.148:5140?$新疆电信组播
伊犁哈萨克3,http://qingcheng.pro:7890/udp/238.125.4.149:5140?$新疆电信组播
伊犁哈萨克4,http://qingcheng.pro:7890/udp/238.125.4.150:5140?$新疆电信组播
博尔塔拉1,http://qingcheng.pro:7890/udp/238.125.3.12:5140?$新疆电信组播
博尔塔拉2,http://qingcheng.pro:7890/udp/238.125.3.13:5140?$新疆电信组播
博尔塔拉3,http://qingcheng.pro:7890/udp/238.125.3.14:5140?$新疆电信组播
克孜勒苏柯尔克孜1,http://qingcheng.pro:7890/udp/238.125.4.240:5140?$新疆电信组播
克孜勒苏柯尔克孜2,http://qingcheng.pro:7890/udp/238.125.0.242:5140?$新疆电信组播
克孜勒苏柯尔克孜3,http://qingcheng.pro:7890/udp/238.125.0.241:5140?$新疆电信组播
昌吉综合,http://qingcheng.pro:7890/udp/238.125.4.145:5140?$新疆电信组播
霍城电视1,http://qingcheng.pro:7890/udp/238.125.3.7:5140?$新疆电信组播
霍城电视2,http://qingcheng.pro:7890/udp/238.125.3.6:5140?$新疆电信组播
阿勒泰1,http://qingcheng.pro:7890/udp/238.125.3.150:5140?$新疆电信组播
阿勒泰2,http://qingcheng.pro:7890/udp/238.125.3.151:5140?$新疆电信组播
昌吉市电视,http://qingcheng.pro:7890/udp/238.125.3.27:5140?$新疆电信组播
巴楚电视1,http://qingcheng.pro:7890/udp/238.125.3.49:5140?$新疆电信组播
巴楚电视2,http://qingcheng.pro:7890/udp/238.125.3.50:5140?$新疆电信组播
阿克苏1,http://qingcheng.pro:7890/udp/238.125.3.84:5140?$新疆电信组播
阿克苏2,http://qingcheng.pro:7890/udp/238.125.3.86:5140?$新疆电信组播
呼图壁,http://qingcheng.pro:7890/udp/238.125.3.91:5140?$新疆电信组播
巴音郭楞综合,http://qingcheng.pro:7890/udp/238.125.3.38:5140?$新疆电信组播
巴音郭楞2http://qingcheng.pro:7890/udp/238.125.3.39:5140?$新疆电信组播
巴音郭楞3,http://qingcheng.pro:7890/udp/238.125.3.40:5140?$新疆电信组播
巴音郭楞教育,http://qingcheng.pro:7890/udp/238.125.3.43:5140?$新疆电信组播
阿勒泰电视,http://qingcheng.pro:7890/udp/238.125.3.54:5140?$新疆电信组播
玛纳斯,http://qingcheng.pro:7890/udp/238.125.3.114:5140?$新疆电信组播
十三师新星综合,http://qingcheng.pro:7890/udp/238.125.3.118:5140?$新疆电信组播
精河1,http://qingcheng.pro:7890/udp/238.125.3.126:5140?$新疆电信组播
塔里木1,http://qingcheng.pro:7890/udp/238.125.3.150:5140?$新疆电信组播
塔里木2,http://qingcheng.pro:7890/udp/238.125.3.151:5140?$新疆电信组播
????综合,http://qingcheng.pro:7890/udp/238.125.3.165:5140?$新疆电信组播
喀什1,http://qingcheng.pro:7890/udp/238.125.3.214:5140?$新疆电信组播
喀什2,http://qingcheng.pro:7890/udp/238.125.3.215:5140?$新疆电信组播
喀什3,http://qingcheng.pro:7890/udp/238.125.3.216:5140?$新疆电信组播
昭苏1,http://qingcheng.pro:7890/udp/238.125.3.225:5140?$新疆电信组播
昭苏2,http://qingcheng.pro:7890/udp/238.125.3.226:5140?$新疆电信组播
维吾尔语,http://qingcheng.pro:7890/udp/238.125.3.229:5140?$新疆电信组播
伊宁县,http://qingcheng.pro:7890/udp/238.125.3.228:5140?$新疆电信组播
霍尔果斯市,http://qingcheng.pro:7890/udp/238.125.3.238:5140?$新疆电信组播
图木舒克1,http://qingcheng.pro:7890/udp/238.125.3.239:5140?$新疆电信组播
图木舒克2,http://qingcheng.pro:7890/udp/238.125.3.240:5140?$新疆电信组播
且末1,http://qingcheng.pro:7890/udp/238.125.3.241:5140?$新疆电信组播
且末2,http://qingcheng.pro:7890/udp/238.125.3.242:5140?$新疆电信组播
KTTV1,http://qingcheng.pro:7890/udp/238.125.3.248:5140?$新疆电信组播
KTTV3,http://qingcheng.pro:7890/udp/238.125.3.250:5140?$新疆电信组播
??XX2,http://qingcheng.pro:7890/udp/238.125.3.253:5140?$新疆电信组播
墨玉电视,http://qingcheng.pro:7890/udp/238.125.2.135:5140?$新疆电信组播
墨玉维吾尔语,http://qingcheng.pro:7890/udp/238.125.2.134:5140?$新疆电信组播
可克达拉新闻,http://qingcheng.pro:7890/udp/238.125.2.158:5140?$新疆电信组播
清河1,http://qingcheng.pro:7890/udp/238.125.2.162:5140?$新疆电信组播
清河2,http://qingcheng.pro:7890/udp/238.125.2.161:5140?$新疆电信组播
布尔津,http://qingcheng.pro:7890/udp/238.125.2.164:5140?$新疆电信组播
布尔津维吾尔语,http://qingcheng.pro:7890/udp/238.125.2.163:5140?$新疆电信组播
FHTV2,http://qingcheng.pro:7890/udp/238.125.2.166:5140?$新疆电信组播
FHTV1,http://qingcheng.pro:7890/udp/238.125.2.167:5140?$新疆电信组播
巴里坤融媒2,http://qingcheng.pro:7890/udp/238.125.2.179:5140?$新疆电信组播
巴里坤融媒1,http://qingcheng.pro:7890/udp/238.125.2.180:5140?$新疆电信组播
洛浦1,http://qingcheng.pro:7890/udp/238.125.2.182:5140?$新疆电信组播
洛浦2,http://qingcheng.pro:7890/udp/238.125.2.181:5140?$新疆电信组播
哈巴河1,http://qingcheng.pro:7890/udp/238.125.2.188:5140?$新疆电信组播
哈巴河2,http://qingcheng.pro:7890/udp/238.125.2.187:5140?$新疆电信组播
HTV1,http://qingcheng.pro:7890/udp/238.125.2.192:5140?$新疆电信组播
十二师,http://qingcheng.pro:7890/udp/238.125.2.212:5140?$新疆电信组播
疏勒1,http://qingcheng.pro:7890/udp/238.125.2.215:5140?$新疆电信组播
疏勒2,http://qingcheng.pro:7890/udp/238.125.2.214:5140?$新疆电信组播
阿勒泰2,http://qingcheng.pro:7890/udp/238.125.2.222:5140?$新疆电信组播
泽普TV1,http://qingcheng.pro:7890/udp/238.125.2.229:5140?$新疆电信组播
泽普TV2,http://qingcheng.pro:7890/udp/238.125.2.228:5140?$新疆电信组播
YPH1,http://qingcheng.pro:7890/udp/238.125.2.249:5140?$新疆电信组播
YPH2,http://qingcheng.pro:7890/udp/238.125.2.248:5140?$新疆电信组播
英吉沙,http://qingcheng.pro:7890/udp/238.125.2.250:5140?$新疆电信组播
新和1,http://qingcheng.pro:7890/udp/238.125.2.254:5140?$新疆电信组播
巩留,http://qingcheng.pro:7890/udp/238.125.4.194:5140?$新疆电信组播
克孜勒苏1,http://qingcheng.pro:7890/udp/238.125.4.240:5140?$新疆电信组播
克孜勒苏2,http://qingcheng.pro:7890/udp/238.125.4.241:5140?$新疆电信组播
克孜勒苏3,http://qingcheng.pro:7890/udp/238.125.4.242:5140?$新疆电信组播
阿图什电视,http://qingcheng.pro:7890/udp/238.125.4.243:5140?$新疆电信组播
克拉玛依1,http://qingcheng.pro:7890/udp/238.125.4.247:5140?$新疆电信组播
克拉玛依2,http://qingcheng.pro:7890/udp/238.125.4.248:5140?$新疆电信组播
克拉玛依3,http://qingcheng.pro:7890/udp/238.125.4.249:5140?$新疆电信组播
特克斯1,http://qingcheng.pro:7890/udp/238.125.3.10:5140?$新疆电信组播
特克斯3,http://qingcheng.pro:7890/udp/238.125.3.9:5140?$新疆电信组播
吐鲁番综合,http://qingcheng.pro:7890/udp/238.125.3.17:5140?$新疆电信组播
高吕电视,http://qingcheng.pro:7890/udp/238.125.3.22:5140?$新疆电信组播
鄯善电视,http://qingcheng.pro:7890/udp/238.125.3.23:5140?$新疆电信组播
托克逊电视,http://qingcheng.pro:7890/udp/238.125.3.25:5140?$新疆电信组播
??综合,http://qingcheng.pro:7890/udp/238.125.3.26:5140?$新疆电信组播
阿拉山口,http://qingcheng.pro:7890/udp/238.125.3.16:5140?$新疆电信组播
吐鲁番,http://qingcheng.pro:7890/udp/238.125.3.18:5140?$新疆电信组播
吐鲁番2,http://qingcheng.pro:7890/udp/238.125.3.19:5140?$新疆电信组播
吉木萨尔电视,http://qingcheng.pro:7890/udp/238.125.3.28:5140?$新疆电信组播
阿克陶1,http://qingcheng.pro:7890/udp/238.125.3.45:5140?$新疆电信组播
托克逊电视1,http://qingcheng.pro:7890/udp/238.125.3.46:5140?$新疆电信组播
阜康1,http://qingcheng.pro:7890/udp/238.125.3.51:5140?$新疆电信组播
北屯电视,http://qingcheng.pro:7890/udp/238.125.3.55:5140?$新疆电信组播
哈蜜1,http://qingcheng.pro:7890/udp/238.125.3.81:5140?$新疆电信组播
哈蜜2,http://qingcheng.pro:7890/udp/238.125.3.82:5140?$新疆电信组播
哈蜜3,http://qingcheng.pro:7890/udp/238.125.3.83:5140?$新疆电信组播
木垒1,http://qingcheng.pro:7890/udp/238.125.3.87:5140?$新疆电信组播
阿拉尔,http://qingcheng.pro:7890/udp/238.125.3.88:5140?$新疆电信组播
NNTV,http://qingcheng.pro:7890/udp/238.125.3.93:5140?$新疆电信组播
XZTV,http://qingcheng.pro:7890/udp/238.125.3.94:5140?$新疆电信组播
YTV1,http://qingcheng.pro:7890/udp/238.125.3.186:5140?$新疆电信组播
YTV2,http://qingcheng.pro:7890/udp/238.125.3.187:5140?$新疆电信组播
AWT综合,http://qingcheng.pro:7890/udp/238.125.3.173:5140?$新疆电信组播
ATS1,http://qingcheng.pro:7890/udp/238.125.2.128:5140?$新疆电信组播
ATS2,http://qingcheng.pro:7890/udp/238.125.2.127:5140?$新疆电信组播
柯坪电视,http://qingcheng.pro:7890/udp/238.125.2.133:5140?$新疆电信组播
十四师鬼王节,http://qingcheng.pro:7890/udp/238.125.3.105:5140?$新疆电信组播
拜城电视,http://qingcheng.pro:7890/udp/238.125.3.107:5140?$新疆电信组播
第九师电视1,http://qingcheng.pro:7890/udp/238.125.3.109:5140?$新疆电信组播
英吉沙,http://qingcheng.pro:7890/udp/238.125.3.111:5140?$新疆电信组播
奇台综合,http://qingcheng.pro:7890/udp/238.125.3.115:5140?$新疆电信组播
乌什TV1,http://qingcheng.pro:7890/udp/238.125.3.130:5140?$新疆电信组播
乌什TV2,http://qingcheng.pro:7890/udp/238.125.3.131:5140?$新疆电信组播
库尔勒1,http://qingcheng.pro:7890/udp/238.125.3.138:5140?$新疆电信组播
和静电视,http://qingcheng.pro:7890/udp/238.125.3.149:5140?$新疆电信组播
温泉电视,http://qingcheng.pro:7890/udp/238.125.3.148:5140?$新疆电信组播
和硕县,http://qingcheng.pro:7890/udp/238.125.3.188:5140?$新疆电信组播
塔城市,http://qingcheng.pro:7890/udp/238.125.3.194:5140?$新疆电信组播
阿克苏市,http://qingcheng.pro:7890/udp/238.125.3.222:5140?$新疆电信组播
尼勒克1,http://qingcheng.pro:7890/udp/238.125.3.223:5140?$新疆电信组播
尼勒克2,http://qingcheng.pro:7890/udp/238.125.3.224:5140?$新疆电信组播
塔什库尔干1,http://qingcheng.pro:7890/udp/238.125.3.252:5140?$新疆电信组播
若羌电视,http://qingcheng.pro:7890/udp/238.125.2.140:5140?$新疆电信组播
CHTV,http://qingcheng.pro:7890/udp/238.125.2.173:5140?$新疆电信组播
疏附1,http://qingcheng.pro:7890/udp/238.125.2.184:5140?$新疆电信组播
SFTV2,http://qingcheng.pro:7890/udp/238.125.2.185:5140?$新疆电信组播
BLTV,http://qingcheng.pro:7890/udp/238.125.2.186:5140?$新疆电信组播
裕民,http://qingcheng.pro:7890/udp/238.125.2.191:5140?$新疆电信组播
xxxxx,http://qingcheng.pro:7890/udp/238.125.2.193:5140?$新疆电信组播
M米东,http://qingcheng.pro:7890/udp/238.125.2.207:5140?$新疆电信组播
五师双河,http://qingcheng.pro:7890/udp/238.125.2.210:5140?$新疆电信组播
五师综合,http://qingcheng.pro:7890/udp/238.125.2.211:5140?$新疆电信组播
托里1,http://qingcheng.pro:7890/udp/238.125.2.213:5140?$新疆电信组播
于田1,http://qingcheng.pro:7890/udp/238.125.2.225:5140?$新疆电信组播
于田2,http://qingcheng.pro:7890/udp/238.125.2.224:5140?$新疆电信组播
沙雅1,http://qingcheng.pro:7890/udp/238.125.2.233:5140?$新疆电信组播
沙雅2,http://qingcheng.pro:7890/udp/238.125.2.232:5140?$新疆电信组播
依吾1,http://qingcheng.pro:7890/udp/238.125.2.246:5140?$新疆电信组播
KSTV2,http://qingcheng.pro:7890/udp/238.125.2.247:5140?$新疆电信组播

内蒙,#genre#
内蒙古综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
呼和浩特新闻综合,https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=70072e9dff1f4042fcefde5b001af668&txTime=771E8800
包头新闻综合,https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=d5a1fe0898512f4a1d513bc0f9c5b751&txTime=771E8800
鄂尔多斯新闻综合,https://livestream-bt.nmtv.cn/nmtv/2349general.m3u8?txSecret=b7f46f8c1bcd9e2db3aa285e7afd6255&txTime=771E8800
巴彦淖尔新闻综合,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=7b16e82a11c42b867ae27383922ef7f9&txTime=771E8800
赤峰新闻综合,https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=08be8d464e60db2c3aa1e8e7d742f71d&txTime=771E8800
乌兰察布新闻综合,https://livestream-bt.nmtv.cn/nmtv/2354general.m3u8?txSecret=8bca81250fd7df3b633efcbb6150b0c6&txTime=771E8800
内蒙古新闻,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙古经济,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
